award_id,winner_type,team_id,individual
174176,TEAM,71112,
174177,TEAM,114219,
174177,TEAM,114217,
174178,TEAM,71109,
174179,TEAM,71112,
174180,TEAM,50685,
174181,TEAM,114220,
174182,TEAM,114219,
174183,TEAM,146198,
175938,TEAM,50685,
174245,TEAM,54334,
174245,TEAM,110505,
174246,TEAM,138984,
174247,TEAM,54334,
174248,TEAM,144129,
177132,TEAM,110505,
174433,TEAM,107420,
174434,TEAM,107225,
174434,TEAM,98404,
174435,TEAM,113143,
174436,TEAM,107225,
174437,TEAM,112951,
174475,TEAM,141600,
174476,TEAM,147899,
174476,TEAM,145890,
174477,TEAM,139473,
174478,TEAM,147899,
175904,TEAM,145893,
177985,TEAM,113951,
177986,TEAM,132605,
177987,TEAM,114445,
183022,TEAM,61390,
183023,TEAM,71984,
183023,TEAM,114445,
183024,TEAM,113951,
183025,TEAM,114445,
183217,TEAM,139407,
183218,TEAM,132605,
183219,TEAM,71984,
183220,TEAM,141504,
183221,TEAM,140774,
183222,TEAM,150057,
183223,TEAM,96964,
183224,TEAM,149526,
174596,TEAM,118232,
174596,TEAM,77586,
174597,TEAM,140102,
174598,TEAM,77586,
174599,TEAM,114474,
182969,TEAM,118232,
182970,TEAM,74443,
174662,TEAM,34474,
174663,TEAM,129279,
174663,TEAM,34474,
174664,TEAM,138964,
174664,TEAM,76774,
174665,TEAM,140299,
174666,TEAM,34474,
175064,TEAM,129279,
174671,TEAM,138077,
174671,TEAM,136231,
174672,TEAM,104437,
174673,TEAM,133956,
174674,TEAM,137179,
174734,TEAM,133956,
175027,TEAM,114885,
175027,TEAM,115836,
175028,TEAM,117640,
175028,TEAM,145297,
175029,TEAM,115393,
175030,TEAM,114885,
175031,TEAM,115836,
175032,TEAM,130096,
175799,TEAM,114885,
175067,TEAM,126584,
175067,TEAM,130205,
175068,TEAM,134955,
175069,TEAM,62575,
168511,TEAM,24235,
168512,TEAM,24235,
168512,TEAM,129764,
168513,TEAM,231,
168514,TEAM,138996,
168515,TEAM,124359,
175070,TEAM,102967,
183230,TEAM,62575,
175107,TEAM,131204,
175108,TEAM,116890,
175108,TEAM,126349,
175109,TEAM,126349,
175110,TEAM,116890,
175111,TEAM,140124,
175151,TEAM,71476,
175151,TEAM,88130,
175152,TEAM,88607,
175152,TEAM,124328,
175153,TEAM,103186,
175153,TEAM,132603,
175154,TEAM,94028,
175154,TEAM,116132,
175155,TEAM,137970,
175155,TEAM,105023,
175156,TEAM,116132,
175157,TEAM,94028,
175158,TEAM,116132,
175159,TEAM,59802,
175160,TEAM,124328,
175161,TEAM,105023,
175162,TEAM,82910,
175163,TEAM,94028,
175164,TEAM,88607,
175165,TEAM,71476,
175166,TEAM,71474,
175167,TEAM,130459,
175168,TEAM,142213,
175169,INDIVIDUAL,,Elizabeth Sperduti
175170,INDIVIDUAL,,Kris Swanson
175171,INDIVIDUAL,,Dale Adamson
175172,INDIVIDUAL,,Dragons PTSA
178485,TEAM,59802,
175304,TEAM,145757,
175304,TEAM,76493,
175305,TEAM,115847,
175306,TEAM,145757,
175307,TEAM,30178,
175308,TEAM,143878,
175309,TEAM,132869,
175310,TEAM,143912,
175311,TEAM,145642,
175351,TEAM,150042,
175297,TEAM,112829,
175298,TEAM,77230,
175299,TEAM,73735,
175299,TEAM,112829,
175300,TEAM,73735,
175301,TEAM,73731,
175302,TEAM,144288,
175588,TEAM,131220,
175588,TEAM,139829,
175589,TEAM,52902,
175590,TEAM,52943,
175591,TEAM,73058,
182401,TEAM,87546,
182402,TEAM,52943,
175822,TEAM,149571,
175823,TEAM,150284,
175823,TEAM,149629,
175824,TEAM,147866,
175824,TEAM,149571,
175825,TEAM,111300,
175826,TEAM,150284,
175827,TEAM,149626,
175828,TEAM,149628,
175829,TEAM,150284,
175830,TEAM,149536,
175831,TEAM,149486,
175832,TEAM,149570,
175905,TEAM,83184,
175906,TEAM,143937,
175906,TEAM,83184,
175907,TEAM,114215,
175907,TEAM,83185,
175908,TEAM,130366,
175909,TEAM,83184,
175910,TEAM,146464,
175911,TEAM,114215,
175912,TEAM,112819,
175913,TEAM,82714,
175976,TEAM,143120,
175977,TEAM,143120,
175977,TEAM,147234,
175978,TEAM,106178,
175979,TEAM,143120,
175980,TEAM,144939,
176119,TEAM,112662,
176120,TEAM,51991,
176121,TEAM,114652,
176121,TEAM,146384,
176122,TEAM,133699,
176123,TEAM,114652,
176124,TEAM,102969,
176125,TEAM,149196,
176126,TEAM,107044,
181434,TEAM,102969,
181434,TEAM,133699,
176328,TEAM,52462,
176329,TEAM,148492,
176329,TEAM,141070,
176330,TEAM,101729,
176330,TEAM,78166,
176331,TEAM,44632,
176332,TEAM,44629,
176333,TEAM,146228,
176497,TEAM,139219,
169070,TEAM,136256,
176497,TEAM,93725,
176498,TEAM,133405,
176498,TEAM,124192,
176499,TEAM,93725,
176500,TEAM,139219,
176501,TEAM,54358,
182171,TEAM,139219,
182172,TEAM,104143,
176826,TEAM,78287,
176826,TEAM,33811,
176974,TEAM,78287,
176976,TEAM,33811,
182040,TEAM,83353,
183069,TEAM,57285,
177071,TEAM,117326,
177071,TEAM,75748,
177072,TEAM,59801,
177073,TEAM,117326,
177074,TEAM,118482,
177075,TEAM,75748,
177076,TEAM,87753,
177077,TEAM,143745,
177078,TEAM,117808,
177079,TEAM,134713,
177080,TEAM,76670,
177081,TEAM,129511,
177082,TEAM,134849,
183126,TEAM,117326,
183127,TEAM,141373,
183171,TEAM,143745,
171560,TEAM,37816,
179101,TEAM,55956,
159060,TEAM,126872,
159060,TEAM,140251,
179854,TEAM,97544,
179854,TEAM,138950,
183171,TEAM,87753,
183172,TEAM,104987,
183172,TEAM,140886,
183173,TEAM,87753,
177999,TEAM,82472,
178000,TEAM,53155,
178000,TEAM,118382,
178001,TEAM,53158,
178002,TEAM,53155,
178003,TEAM,53157,
178004,TEAM,123991,
178005,TEAM,143149,
178006,TEAM,143148,
178007,TEAM,118382,
178008,TEAM,53158,
178008,TEAM,59002,
178009,TEAM,147918,
178009,TEAM,143153,
178010,TEAM,59002,
178011,TEAM,53158,
177467,TEAM,129084,
177468,TEAM,138170,
177468,TEAM,151639,
177469,TEAM,112235,
177470,TEAM,129084,
177471,TEAM,151639,
183169,TEAM,151222,
183170,TEAM,113040,
177557,TEAM,141254,
177557,TEAM,56337,
177558,TEAM,129887,
177559,TEAM,141254,
177749,TEAM,56337,
181432,TEAM,141254,
181433,TEAM,112245,
181433,TEAM,133020,
177763,TEAM,142411,
177763,TEAM,128448,
177764,TEAM,99985,
177764,TEAM,103083,
177765,TEAM,146154,
177766,TEAM,128448,
177767,TEAM,141389,
177768,TEAM,143054,
177769,TEAM,99986,
177770,TEAM,128448,
177771,TEAM,141073,
177772,INDIVIDUAL,,Steven Zuluaga
177773,INDIVIDUAL,,Aaron Shiver
180015,TEAM,142411,
183228,TEAM,99985,
183229,TEAM,128413,
177750,TEAM,129072,
177750,TEAM,79831,
177751,TEAM,79831,
178475,TEAM,143431,
178476,TEAM,143431,
178476,TEAM,143432,
178477,TEAM,131713,
178478,TEAM,143431,
178479,TEAM,131714,
178516,TEAM,110647,
178518,TEAM,81722,
178518,TEAM,142562,
178519,TEAM,63429,
178520,TEAM,110647,
181298,TEAM,110647,
181298,TEAM,125920,
181299,TEAM,143889,
178817,TEAM,137428,
178817,TEAM,83421,
178818,TEAM,133862,
178818,TEAM,130951,
178819,TEAM,147642,
178820,TEAM,139572,
178821,TEAM,133859,
183116,TEAM,83421,
183117,TEAM,130951,
183123,TEAM,133858,
183212,TEAM,65804,
183213,TEAM,139572,
183214,TEAM,133862,
183215,TEAM,130953,
179088,TEAM,133109,
179088,TEAM,117912,
179089,TEAM,133109,
179090,TEAM,54095,
179123,TEAM,135387,
179170,TEAM,133109,
179010,TEAM,125094,
179011,TEAM,56252,
179011,TEAM,135524,
179012,TEAM,120523,
179013,TEAM,125094,
179014,TEAM,67054,
179016,TEAM,147803,
179017,TEAM,151017,
183225,TEAM,135524,
183226,TEAM,147651,
179191,TEAM,83144,
179191,TEAM,113225,
179192,TEAM,133777,
179192,TEAM,88019,
179193,TEAM,83144,
179194,TEAM,58245,
179196,TEAM,58245,
179199,TEAM,133777,
182115,TEAM,88019,
180324,TEAM,141253,
180324,TEAM,140020,
180325,TEAM,139601,
180326,TEAM,141253,
181424,TEAM,141253,
181425,TEAM,139601,
181425,TEAM,146046,
181426,TEAM,118604,
179746,TEAM,65932,
179747,TEAM,90661,
183283,TEAM,143813,
183284,TEAM,124153,
183285,TEAM,65932,
183285,TEAM,98014,
179507,TEAM,91750,
179508,TEAM,120109,
179508,TEAM,91750,
179509,TEAM,119838,
179510,TEAM,120109,
179511,TEAM,105677,
180620,TEAM,118934,
180620,TEAM,150404,
179514,TEAM,67290,
179515,TEAM,102368,
179515,TEAM,67290,
179516,TEAM,67289,
179516,TEAM,67292,
179517,TEAM,102368,
179518,TEAM,114629,
182903,TEAM,67293,
179698,TEAM,151501,
179699,TEAM,151501,
179699,TEAM,151960,
179700,TEAM,151130,
179701,TEAM,151502,
179702,TEAM,151872,
183199,TEAM,128411,
183200,TEAM,151504,
183201,TEAM,151960,
179770,TEAM,90069,
179770,TEAM,90070,
179771,TEAM,90071,
179771,TEAM,101219,
179772,TEAM,113383,
179772,TEAM,101218,
179774,TEAM,90069,
179904,TEAM,143793,
179904,TEAM,132488,
179905,TEAM,132488,
179906,TEAM,98839,
179907,TEAM,96235,
180134,TEAM,98835,
180134,TEAM,148772,
183062,TEAM,132488,
183063,TEAM,98835,
180082,TEAM,147206,
180083,TEAM,147206,
180083,TEAM,147203,
180084,TEAM,110481,
180085,TEAM,147203,
180086,TEAM,144248,
180542,TEAM,133629,
180543,TEAM,133629,
180543,TEAM,133628,
180545,TEAM,133629,
183253,TEAM,133628,
180559,TEAM,148464,
180559,TEAM,149714,
180560,TEAM,115476,
180560,TEAM,119578,
180561,TEAM,92020,
180562,TEAM,147573,
180563,TEAM,119578,
180564,TEAM,146549,
180565,TEAM,124689,
180566,TEAM,137922,
180567,TEAM,85482,
180568,TEAM,119811,
180569,TEAM,149944,
180570,TEAM,137991,
172526,TEAM,63279,
172527,TEAM,114890,
183894,TEAM,135305,
180608,TEAM,150494,
180608,TEAM,118405,
180666,TEAM,87745,
180667,TEAM,150494,
180678,TEAM,139147,
180679,TEAM,93738,
180724,TEAM,150494,
181111,TEAM,116595,
181111,TEAM,120150,
181113,TEAM,147153,
181114,TEAM,120150,
181115,TEAM,99875,
182487,TEAM,116595,
181363,TEAM,137586,
181363,TEAM,118077,
181570,TEAM,148424,
181571,TEAM,127301,
181571,TEAM,139925,
181572,TEAM,139925,
181573,TEAM,84439,
182271,TEAM,126674,
182272,TEAM,124812,
182273,TEAM,145000,
182448,TEAM,149691,
182449,TEAM,151908,
182449,TEAM,97305,
182450,TEAM,143653,
182451,TEAM,149691,
182452,TEAM,97476,
182784,TEAM,144838,
182784,TEAM,143350,
182785,TEAM,143350,
168596,TEAM,85437,
168596,TEAM,132345,
168598,TEAM,131663,
168598,TEAM,148981,
168599,TEAM,82129,
168600,TEAM,131663,
168601,TEAM,107846,
168602,TEAM,145057,
168603,TEAM,144626,
168604,TEAM,86371,
168605,TEAM,130008,
168606,TEAM,132158,
168607,TEAM,85430,
168609,TEAM,145056,
180809,TEAM,129120,
180810,TEAM,85439,
183432,TEAM,130005,
183432,TEAM,151012,
183007,TEAM,151473,
183007,TEAM,151470,
183009,TEAM,151477,
183010,TEAM,151469,
183011,TEAM,151494,
183012,TEAM,151467,
183013,TEAM,151476,
183014,TEAM,151491,
183015,TEAM,151487,
183017,TEAM,151477,
183036,TEAM,151474,
183094,TEAM,151471,
183076,TEAM,146949,
183076,TEAM,146951,
183077,TEAM,146950,
183078,TEAM,146950,
183079,TEAM,148181,
183080,TEAM,135838,
183081,TEAM,146951,
160292,TEAM,130650,
160293,TEAM,54598,
160293,TEAM,57582,
160294,TEAM,114290,
160294,TEAM,26683,
160295,TEAM,28441,
160296,TEAM,57582,
160297,TEAM,14128,
161778,TEAM,52977,
161778,TEAM,56472,
161779,TEAM,140100,
161780,TEAM,131739,
161781,TEAM,52977,
161782,TEAM,98888,
161783,TEAM,56849,
161784,TEAM,86669,
161785,TEAM,76123,
161786,TEAM,106454,
161786,TEAM,139532,
161787,TEAM,107705,
161788,TEAM,56472,
177433,TEAM,140101,
177434,TEAM,131739,
162538,TEAM,128676,
162539,TEAM,134599,
162539,TEAM,128676,
162540,TEAM,148697,
162540,TEAM,108798,
162541,TEAM,64367,
162542,TEAM,128676,
162543,TEAM,97804,
162676,TEAM,143213,
162676,TEAM,142931,
162677,TEAM,112186,
162677,TEAM,129867,
162678,TEAM,143394,
162678,TEAM,103954,
162679,TEAM,142601,
162679,TEAM,107785,
162680,TEAM,141916,
162680,TEAM,146566,
162681,TEAM,143394,
162682,TEAM,103954,
162684,TEAM,146566,
162685,TEAM,142551,
162709,TEAM,103954,
164350,TEAM,129867,
164351,TEAM,142601,
179829,INDIVIDUAL,,"Sun,Chi-Wei"
167968,TEAM,140671,
167968,TEAM,82361,
167969,TEAM,94523,
167969,TEAM,109751,
167970,TEAM,109751,
167971,TEAM,83521,
167972,TEAM,87512,
167973,TEAM,81070,
167974,TEAM,109305,
167975,TEAM,83521,
167976,TEAM,97336,
167977,TEAM,143945,
167978,TEAM,143140,
167979,TEAM,143142,
182389,TEAM,82361,
182390,TEAM,144698,
167605,TEAM,111355,
168438,TEAM,141614,
168439,TEAM,140800,
168439,TEAM,141614,
168440,TEAM,78264,
168984,TEAM,141614,
172731,TEAM,141940,
172731,TEAM,77524,
172732,TEAM,132964,
172732,TEAM,141941,
172733,TEAM,83915,
172733,TEAM,83914,
172734,TEAM,109480,
172735,TEAM,132964,
172736,TEAM,118847,
172737,TEAM,75295,
174062,TEAM,110649,
181124,TEAM,132948,
181124,TEAM,78264,
181125,TEAM,95495,
183245,TEAM,110243,
183246,TEAM,132964,
171693,TEAM,143156,
171693,TEAM,117333,
171694,TEAM,140159,
171694,TEAM,115294,
171695,TEAM,140159,
171696,TEAM,143156,
171697,TEAM,146742,
175076,TEAM,115294,
171685,TEAM,62507,
172510,TEAM,103096,
172511,TEAM,112237,
172511,TEAM,103096,
172512,TEAM,76417,
172513,TEAM,103096,
183112,TEAM,140437,
183112,TEAM,139622,
183113,TEAM,140437,
174976,TEAM,111067,
174976,TEAM,150909,
174978,TEAM,146165,
174979,TEAM,111067,
174980,TEAM,145005,
174983,TEAM,149627,
174984,TEAM,146390,
175084,TEAM,111067,
175455,TEAM,96580,
175455,TEAM,96551,
175456,TEAM,71008,
175457,TEAM,107148,
175458,TEAM,56369,
182794,TEAM,107148,
182795,TEAM,140921,
183755,TEAM,107148,
183755,TEAM,102409,
175547,TEAM,142294,
175547,TEAM,100767,
175548,TEAM,111500,
175549,TEAM,139000,
175550,TEAM,140941,
175551,TEAM,72958,
175552,TEAM,139000,
180728,TEAM,90749,
183178,TEAM,142294,
183179,TEAM,100767,
175856,TEAM,101165,
175856,TEAM,82504,
175857,TEAM,133452,
175858,TEAM,151820,
175859,TEAM,141915,
175925,TEAM,139909,
183756,TEAM,140046,
183756,TEAM,146381,
176502,TEAM,133888,
176503,TEAM,20548,
176504,TEAM,142815,
176505,TEAM,125306,
176506,TEAM,76458,
177053,TEAM,107169,
177053,TEAM,122301,
177054,TEAM,72368,
177054,TEAM,141166,
177055,TEAM,87453,
177056,TEAM,126058,
177057,TEAM,126058,
177299,TEAM,107169,
178620,TEAM,103727,
178621,TEAM,103727,
178621,TEAM,151102,
178622,TEAM,103727,
178623,TEAM,151102,
178624,TEAM,150403,
181814,TEAM,101556,
181815,TEAM,104164,
181815,TEAM,136505,
181816,TEAM,136505,
181817,TEAM,104164,
183244,TEAM,111169,
173088,TEAM,129673,
173089,TEAM,124616,
173090,TEAM,113526,
180587,TEAM,92439,
180588,TEAM,103727,
180825,TEAM,147432,
180826,TEAM,147432,
180826,TEAM,148246,
180827,TEAM,149298,
180828,TEAM,147432,
180829,TEAM,97395,
182615,TEAM,131950,
182616,TEAM,130804,
182617,TEAM,131953,
165742,TEAM,116191,
165742,TEAM,127140,
165743,TEAM,120767,
165744,TEAM,120720,
165745,TEAM,149315,
177671,TEAM,116222,
177672,TEAM,116222,
177672,TEAM,120766,
177673,TEAM,149312,
177673,TEAM,149315,
177674,TEAM,120718,
177675,TEAM,116327,
176137,TEAM,149999,
176139,TEAM,134672,
176139,TEAM,68195,
176140,TEAM,147208,
176140,TEAM,138295,
176141,TEAM,59620,
176141,TEAM,150366,
176142,TEAM,137226,
176143,TEAM,140030,
176144,TEAM,137226,
176145,TEAM,134672,
177664,TEAM,137242,
182051,TEAM,152002,
182052,TEAM,152002,
182052,TEAM,151945,
182053,TEAM,95922,
182053,TEAM,152164,
182054,TEAM,152174,
182054,TEAM,152001,
182055,TEAM,152002,
182056,TEAM,95922,
182057,TEAM,152001,
182072,TEAM,95922,
182073,TEAM,152002,
182507,TEAM,104928,
182507,TEAM,102720,
182508,TEAM,102720,
170057,TEAM,119240,
170058,TEAM,119240,
170058,TEAM,96990,
170059,TEAM,88626,
170060,TEAM,114012,
170061,TEAM,96990,
174706,TEAM,134246,
174706,TEAM,66041,
174707,TEAM,112593,
174707,TEAM,87396,
174708,TEAM,61548,
174708,TEAM,130056,
174708,TEAM,60883,
174708,TEAM,65937,
174709,TEAM,66991,
174710,TEAM,87396,
174711,TEAM,114022,
174712,TEAM,87396,
174713,TEAM,112593,
174716,INDIVIDUAL,,Jeremiah Quattrone
175262,TEAM,124184,
178090,TEAM,66041,
178077,TEAM,116805,
178077,TEAM,149243,
178080,TEAM,133615,
178081,TEAM,97024,
178082,TEAM,64534,
178089,TEAM,97024,
182059,TEAM,25390,
182060,TEAM,50108,
182060,TEAM,24745,
182061,TEAM,152171,
182061,TEAM,152172,
182062,TEAM,50108,
182063,TEAM,25390,
182064,TEAM,24745,
182074,TEAM,50108,
182075,TEAM,50108,
182078,TEAM,50108,
171573,TEAM,56390,
171574,TEAM,128979,
171575,TEAM,81634,
171575,TEAM,139537,
171576,TEAM,140483,
171576,TEAM,19099,
171577,TEAM,129267,
171578,TEAM,56390,
171579,TEAM,9397,
171580,TEAM,139537,
171581,TEAM,122049,
171582,TEAM,140548,
171583,TEAM,11233,
171584,TEAM,9370,
171585,TEAM,95403,
171586,TEAM,36286,
171587,INDIVIDUAL,,Antony Faid
171588,INDIVIDUAL,,Garry Venman
171589,INDIVIDUAL,,Jana Robertson
162558,TEAM,139290,
162559,TEAM,23035,
162559,TEAM,130508,
162560,TEAM,71480,
162561,TEAM,34474,
162562,TEAM,81111,
162563,TEAM,124273,
162564,TEAM,104912,
162565,TEAM,107230,
172339,TEAM,88963,
170851,TEAM,150090,
170851,TEAM,128501,
170852,TEAM,122959,
170852,TEAM,118709,
170853,TEAM,128501,
170854,TEAM,142884,
170855,TEAM,150294,
170856,TEAM,118711,
170857,TEAM,150090,
170858,TEAM,148380,
170866,TEAM,119074,
177508,TEAM,142420,
180712,TEAM,112759,
180719,TEAM,112751,
180720,TEAM,112758,
182937,TEAM,103778,
182937,TEAM,140927,
182938,TEAM,143035,
182939,TEAM,103778,
183626,TEAM,152223,
183059,TEAM,51421,
165254,TEAM,85412,
165254,TEAM,137084,
165255,TEAM,102404,
165256,TEAM,112460,
174330,TEAM,136256,
160754,TEAM,83831,
160755,TEAM,56849,
160755,TEAM,83831,
160756,TEAM,96885,
160757,TEAM,83831,
160758,TEAM,123293,
160759,TEAM,64361,
176367,TEAM,111065,
176367,TEAM,111064,
159380,TEAM,83767,
159380,TEAM,83766,
159381,TEAM,130374,
159382,TEAM,46456,
159383,TEAM,110138,
180638,TEAM,131469,
181778,TEAM,131469,
181779,TEAM,113205,
181780,TEAM,71289,
181781,TEAM,63340,
182853,TEAM,129627,
182853,TEAM,139043,
159475,TEAM,139219,
159475,TEAM,56089,
159476,TEAM,141601,
159476,TEAM,101271,
159477,TEAM,56089,
159478,TEAM,139219,
180644,TEAM,139219,
180645,TEAM,141371,
180929,TEAM,85331,
180930,TEAM,73918,
160063,TEAM,51996,
160063,TEAM,66000,
160064,TEAM,86263,
160065,TEAM,130609,
166462,TEAM,142581,
176394,TEAM,150159,
160484,TEAM,146723,
160485,TEAM,131249,
160485,TEAM,52050,
160486,TEAM,150382,
160487,TEAM,150383,
160488,TEAM,142360,
160489,TEAM,133268,
160490,TEAM,97461,
160490,TEAM,133268,
160491,TEAM,146631,
160492,TEAM,135223,
160493,TEAM,49483,
174190,TEAM,112160,
162404,TEAM,4406,
182587,TEAM,151602,
182589,TEAM,151553,
182592,TEAM,151527,
182593,TEAM,151517,
182594,TEAM,151526,
182595,TEAM,151488,
182596,TEAM,151528,
182597,TEAM,151289,
182600,TEAM,151532,
167042,TEAM,124331,
167043,TEAM,124331,
167043,TEAM,135754,
167044,TEAM,110957,
167044,TEAM,130846,
167045,TEAM,84431,
167046,TEAM,50251,
167047,TEAM,135754,
167048,TEAM,110957,
167049,TEAM,126670,
167050,TEAM,124648,
167051,TEAM,39043,
166648,TEAM,141798,
171884,TEAM,141109,
162405,TEAM,38362,
162405,TEAM,49315,
162406,TEAM,128429,
162406,TEAM,4401,
162407,TEAM,4401,
162408,TEAM,38362,
162409,TEAM,4401,
162410,TEAM,57655,
162411,TEAM,128429,
162412,INDIVIDUAL,,Gene Eckhart
183490,TEAM,26008,
162622,TEAM,57379,
162623,TEAM,50410,
162623,TEAM,50411,
162624,TEAM,50410,
162625,TEAM,130137,
162626,TEAM,38353,
176941,TEAM,57379,
176941,TEAM,38353,
163663,TEAM,129944,
163663,TEAM,129945,
163664,TEAM,74168,
163665,TEAM,100985,
163666,TEAM,97062,
182104,TEAM,142006,
182105,TEAM,129945,
163720,TEAM,123793,
163720,TEAM,140799,
163721,TEAM,132678,
163722,TEAM,129916,
163723,TEAM,144735,
163725,TEAM,134011,
163726,TEAM,132683,
163727,TEAM,141752,
163728,TEAM,129591,
163729,TEAM,142068,
179060,TEAM,110776,
179061,TEAM,144572,
164364,TEAM,140580,
164364,TEAM,140581,
164365,TEAM,140582,
164366,TEAM,140580,
164367,TEAM,140584,
164368,TEAM,140579,
182412,TEAM,140581,
182413,TEAM,140580,
183464,TEAM,151677,
183465,TEAM,140578,
183466,TEAM,151676,
183467,TEAM,151672,
183468,TEAM,151670,
164506,TEAM,99592,
164506,TEAM,121933,
164507,TEAM,77630,
164508,TEAM,99592,
164509,TEAM,123380,
183160,TEAM,99592,
164593,TEAM,126798,
164593,TEAM,129746,
164594,TEAM,95033,
164595,TEAM,111647,
164596,TEAM,111647,
164597,TEAM,110489,
164635,TEAM,88605,
164600,TEAM,93461,
164600,TEAM,123261,
164601,TEAM,93461,
164602,TEAM,123261,
164603,TEAM,142061,
164604,TEAM,138848,
164634,TEAM,123261,
164961,TEAM,111049,
164962,TEAM,141185,
164962,TEAM,111049,
164963,TEAM,129379,
164964,TEAM,144465,
164965,TEAM,151961,
165050,TEAM,116420,
165051,TEAM,141259,
165051,TEAM,110803,
165052,TEAM,116423,
165052,TEAM,139174,
165053,TEAM,110814,
165054,TEAM,134614,
165055,TEAM,110803,
165056,TEAM,134614,
165057,TEAM,146734,
165058,TEAM,116423,
165059,TEAM,141259,
160570,TEAM,64680,
165073,TEAM,126016,
165060,TEAM,127366,
165061,TEAM,127366,
165061,TEAM,75447,
165062,TEAM,94762,
165062,TEAM,119297,
165064,TEAM,75447,
165065,TEAM,134175,
165066,TEAM,108631,
165068,TEAM,119297,
165069,TEAM,134175,
165070,TEAM,83314,
165071,TEAM,76856,
165072,TEAM,139778,
165126,TEAM,64360,
165127,TEAM,140015,
165127,TEAM,64360,
165129,TEAM,130043,
165130,TEAM,140027,
165131,TEAM,129953,
173894,TEAM,11494,
176368,TEAM,142679,
176368,TEAM,93283,
171418,TEAM,74174,
165505,TEAM,139855,
165506,TEAM,140393,
165506,TEAM,139855,
165507,TEAM,114438,
165508,TEAM,139855,
165509,TEAM,59013,
183434,TEAM,59013,
183434,TEAM,59011,
165748,TEAM,141429,
165748,TEAM,141427,
165749,TEAM,75962,
165750,TEAM,85031,
165751,TEAM,141429,
180201,TEAM,141427,
180202,TEAM,131686,
165905,TEAM,129533,
165906,TEAM,806,
165906,TEAM,111368,
165907,TEAM,806,
165908,TEAM,111368,
165909,TEAM,107045,
167462,TEAM,129533,
167462,TEAM,129884,
167463,TEAM,115826,
166705,TEAM,147988,
166705,TEAM,116498,
166706,TEAM,102716,
166707,TEAM,147988,
166708,TEAM,136584,
180175,TEAM,102711,
178909,TEAM,101472,
178910,TEAM,101472,
178910,TEAM,74173,
178911,TEAM,74173,
178912,TEAM,101472,
178913,TEAM,142147,
166709,TEAM,65132,
166710,TEAM,65132,
166710,TEAM,93353,
166711,TEAM,112056,
166711,TEAM,108557,
166712,TEAM,35851,
166712,TEAM,108556,
166712,TEAM,116661,
166712,TEAM,139128,
166713,TEAM,93353,
166714,TEAM,65131,
166715,TEAM,93353,
166716,TEAM,94554,
166717,TEAM,51701,
183493,TEAM,52320,
183494,TEAM,70527,
183495,TEAM,40285,
183496,TEAM,60321,
183497,TEAM,66427,
166774,TEAM,102720,
166774,TEAM,104928,
166775,TEAM,102715,
166776,TEAM,102720,
166777,TEAM,122259,
180176,TEAM,102720,
167012,TEAM,22894,
167012,TEAM,139720,
167013,TEAM,139875,
167014,TEAM,148574,
167015,TEAM,139720,
180291,TEAM,139077,
167173,TEAM,142111,
167173,TEAM,81416,
167174,TEAM,99112,
167174,TEAM,135996,
167175,TEAM,81415,
167176,TEAM,81418,
167177,TEAM,143838,
167178,TEAM,81416,
167179,TEAM,75256,
167180,TEAM,116333,
167181,TEAM,133997,
167182,TEAM,142111,
167183,TEAM,99111,
180633,TEAM,81418,
167193,TEAM,83421,
167193,TEAM,85458,
167194,TEAM,142578,
167194,TEAM,85457,
167195,TEAM,83422,
167196,TEAM,85457,
167197,TEAM,137300,
167198,TEAM,136300,
167199,TEAM,85457,
167200,TEAM,85458,
167201,TEAM,83420,
167202,TEAM,130972,
167203,TEAM,137299,
181877,TEAM,83421,
167483,TEAM,114290,
167484,TEAM,114290,
167484,TEAM,139109,
167485,TEAM,81691,
167486,TEAM,114290,
167487,TEAM,7886,
167527,TEAM,93725,
167527,TEAM,129425,
167528,TEAM,124192,
167529,TEAM,63473,
167530,TEAM,93725,
177244,TEAM,124192,
177244,TEAM,133405,
182637,TEAM,124445,
182638,TEAM,72046,
170322,TEAM,103978,
170322,TEAM,90356,
170323,TEAM,90212,
170324,TEAM,90356,
170325,TEAM,100007,
183506,TEAM,118232,
183507,TEAM,74443,
168115,TEAM,147609,
168115,TEAM,112743,
168116,TEAM,132407,
168117,TEAM,147609,
168118,TEAM,136330,
183070,TEAM,147761,
183071,TEAM,97522,
168158,TEAM,36097,
168158,TEAM,98883,
168159,TEAM,40093,
168159,TEAM,142565,
168160,TEAM,40093,
168161,TEAM,98883,
170445,TEAM,87398,
176945,TEAM,56889,
168224,TEAM,111498,
168224,TEAM,141442,
168225,TEAM,139498,
168226,TEAM,111499,
168227,TEAM,131237,
180674,TEAM,109483,
180675,TEAM,111498,
168420,TEAM,111451,
168421,TEAM,111451,
168421,TEAM,83667,
168422,TEAM,76786,
168423,TEAM,83667,
168424,TEAM,144239,
183479,TEAM,82356,
183491,TEAM,73052,
168759,TEAM,133934,
168759,TEAM,133935,
168760,TEAM,104265,
168761,TEAM,133934,
168762,TEAM,130714,
181378,TEAM,133934,
168803,TEAM,81859,
168804,TEAM,99866,
168804,TEAM,71274,
168805,TEAM,97488,
168806,TEAM,97488,
168807,TEAM,99866,
168808,TEAM,119701,
168963,TEAM,123941,
168963,TEAM,94104,
168964,TEAM,94114,
168964,TEAM,125308,
